PaperId,AuthorId,Name,Affiliation
1619,2209500,Michael Wilson,"UCL Eastman Dental Institute, University College London Division of Microbial Diseases 256 Grays Inn Road London WC1X 8LD UK"
1620,32623,Anna M. Niec,"Department of Medicine, University of Sydney, Nepean Hospital"
1620,1502913,Brad Frankum,"Department of Medicine, University of Sydney, Nepean Hospital"
1620,1683069,N J Talley,"Professor of Medicine, Department of Medicine, University of Sydney, Nepean Hospital, Penrith, 2751, N.S.W."
1620,1683069,Nicholas J. Talley,
1621,629286,Philip K. Mckinley,
1622,222731,J. McElwain,"School of Botany, Trinity College, University of Dublin, Dublin 2, Ireland"
1622,846271,M. B. Jones,"School of Botany, Trinity College, University of Dublin, Dublin 2, Ireland"
1622,2086729,Michael B. Jones,Microsoft
1622,2158904,F. J. G. Mitchell,"School of Botany, Trinity College, University of Dublin, Dublin 2, Ireland"
1623,555036,Pradeep Bist,
1623,568270,Carlos del Fresno,
1623,605721,Tasneem Kajiji,
1623,777652,Shizuo Akira,
1623,919776,Masahiro Yamamoto,
1623,973214,Eduardo Lopez-Collazo,
1623,1612255,Manprit Dhillon,
1623,1617921,V TERGAONKAR,
1623,1617921,Vinay Tergaonkar,
1624,340634,Nak Doo Kim,
1624,989852,Sang Geon Kim,
1624,1120096,Keon Wook Kang,
1624,1353760,V. B. Schini-Kerth,
1624,2268762,Keon Wook Kang,Seoul National University
1625,108855,Christopher W. Murray,
1625,277600,Paul E. Maslen,
1625,589051,Gregory J. Laming,
1625,1143209,Roger D. Amos,
1625,1244884,Jamie S. Andrews,
1625,1417304,Nicholas C. Handy,
1626,502544,Wim J. G. Oyen,
1626,861386,Bastiaan Wiering,
1626,1146179,Theo J. M. Ruers,
1626,1654071,Paul F. M. Krabbe,University Medical Center Groningen
1626,1654071,Paul F. M. Krabbe,
1626,2170384,Gerrit J. Jager,
1627,326648,Anthony Martinez,
1627,547919,Sarah Stienessen,
1627,856527,Keith Mullin,
1627,1636849,Aaron M. Thode,
1627,1810553,David K. Mellinger,
1628,123976,R. M. Brown,
1628,221657,P. W. Jeffreys,
1628,505234,M. D. Rousseau,
1628,729273,M. Sproston,
1628,832149,C. N. P. Gee,
1628,1242408,B. J. Saunders,
1628,1461021,W. M. Evans,
1628,1797032,G. N. Patrick,
1629,1104546,Pawan Sinha,
1629,2066904,Tomaso Poggio,
1630,510518,Angelo Antignano,
1630,870173,Heather A. Lin,
1630,1111960,Craig E. Manning,
1631,1319932,Mary Jean Harrold,
1631,1960963,Roland H. Untch,
1632,865514,VICTOR E. SANVIDO,
1632,1680084,JOHN I. MESSNER,
1633,412921,I. D. Bull,
1633,428459,R. P. Evershed,
1633,1387348,H. I. J. Black,"Centre for Ecology and Hydrology, Lancaster Environment Centre, Library Avenue, Bailrigg, Lancaster LA1 4AP, UK"
1633,1618050,P. M. Chamberlain,
1633,2058016,P. Ineson,"Department of Biology, University of York, PO Box 373, York YO10 5WY, UK"
1634,38982,T. Oddy,"The Blackett Laboratory, Imperial College London, SW7 2BW, UK"
1634,106770,A. Balogh,Blackett Laboratory|Imperial College London
1634,137273,H. O’Brien,"The Blackett Laboratory, Imperial College London, SW7 2BW, UK"
1634,151417,K.-H. Fornacon,Institut fur Geophysik und extraterrestrische Physik
1634,165638,T. L. Zhang,Osterreichische Akademie der Wissenschaften|Institut fur Weltraumforschung
1634,386350,R. Nakamura,"Österreichische Akademie der Wissenschaften Institut für Weltraumforschung, 8042 Graz, Austria"
1634,455688,C. Carr,Blackett Laboratory|Imperial College London
1634,510220,E. Georgescu,"Institut für Geophysik und extraterrestrische Physik, D-38106 Braunschweig, Germany"
1634,627604,W. Magnes,Osterreichische Akademie der Wissenschaften|Institut fur Weltraumforschung
1634,652998,I. Richter,"Institut für Geophysik und extraterrestrische Physik, D-38106 Braunschweig, Germany"
1634,1055034,J. Gloag,"The Blackett Laboratory, Imperial College London, SW7 2BW, UK"
1634,1083400,U. Auster,Institut fur Geophysik und extraterrestrische Physik
1634,1141764,Philip H. Brown,
1634,1214876,T. Beek,Blackett Laboratory|Imperial College London
1634,1268485,H. Liao,"Centre for Space Science and Applied Research, Chinese Academy of Sciences, Beijing 100080, China"
1634,1296789,O. Aydogar,Osterreichische Akademie der Wissenschaften|Institut fur Weltraumforschung
1634,1448938,P. Brown,Blackett Laboratory|Imperial College London
1634,1485471,H. Eichelberger,Osterreichische Akademie der Wissenschaften|Institut fur Weltraumforschung
1634,1980821,M. Ludlam,"The Blackett Laboratory, Imperial College London, SW7 2BW, UK"
1635,724389,Jonas D. M. Fisher,NBER Contributor
1635,2109371,Jeffrey R. Campbell,NBER Contributor
1636,789901,Kai Böllert,
1636,955544,Matthias Riebisch,
1636,2141931,Bogdan Franczyk,
1636,2188374,Detlef Streitferdt,
1637,75385,Kyung-Ju Moon,
1637,524486,Ji-Hyuk Choi,
1637,808853,Jyoti Prakash Kar,
1637,892420,Joohee Jeon,
1637,1725125,Dahl-Young Khang,
1637,2182900,Jae-Min Myoung,
1637,2200247,Tae Il Lee,
1638,558107,Electric Cornmunities,
1638,590612,Ellen A. Isaacs,
1639,1168470,Michael L. Powell,
1639,1945260,Michael N. Nelson,
1639,2059221,Sanjay Radia,
1640,2109891,Russell Impagliazzo,
1640,2224558,Manuel Blum,
1641,618979,David Bryant,
1641,1988513,Mike A. Steel,
1642,161129,Ruben E. Valas,
1642,619051,Stella Veretnik,
1642,735565,Christopher Wills,
1642,889968,Philip E. Bourne,
1642,1294627,Philippe Youkharibache,
1643,500277,Alan S. Blinder,NBER Contributor
1643,1507436,John Morgan,NBER Contributor
1644,103477,Mark Henderson,
1644,431842,Michael E. Papka,
1644,1325882,Robert Olson,
1644,1366612,Rick Stevens,
1644,1485408,Terrence L. Disz,
1644,2060101,William Nickless,
1645,307790,S. S. Hecht,
1645,421998,R. G. Harvey,
1645,1028073,P. Di Raddo,
1645,1905994,S. Amin,
1646,4406,Heeyoung Jun,Telecommunication Lab|Dept . of Electrical & Computer Engineering|Yonsei University
1646,280690,Jaehee Cho,Telecommunication Lab|Dept . of Electrical & Computer Engineering|Yonsei University
1646,343075,Myonghee Park,Telecommunication Lab|Dept . of Electrical & Computer Engineering|Yonsei University
1646,991993,Daesik Hong,Telecommunication Lab|Dept . of Electrical & Computer Engineering|Yonsei University
1646,1559859,Namslnin Cho,Telecommunication Lab|Dept . of Electrical & Computer Engineering|Yonsei University
1646,2035993,Changeon Kang,Telecommunication Lab|Dept . of Electrical & Computer Engineering|Yonsei University
1647,177017,H. J. BUCHNER,"Siemens Central Research and Development, Munich, Federal Republic of Germany"
1647,256036,H. HEMAMI,"Department of Electrical Engineering, Ohio State University, Columbus, OH, 43210, U.S.A."
1648,96836,Thomas Franz,"Institute of Anatomy, University of Bonn"
1648,118723,Silvia Lommel,"Institute for Genetics, University of Köln,Department of Cell Biology, Gesellschaft für Biotechnologische Forschung (GBF)"
1648,1473670,Klemens Rottner,
1648,1729399,Stefanie Benesch,
1648,1768190,Jürgen Wehland,"Department of Cell Biology, Gesellschaft für Biotechnologische Forschung (GBF)"
1648,2171672,Ralf Kühn,Artemis Pharmaceuticals GmbH
1649,1177507,Patrick Saint-Dizier,
1650,461193,A. M. Rodriguez-Mateos,
1650,523918,G. Rimbach,
1650,585444,A. M. Minihane,
1650,746759,J. Frank,
1650,1055551,J. P. E. Spencer,
1650,1584429,J. K. Lodge,
1650,2047781,T. W. George,
1651,2175124,Ek Anders,
1652,778248,Tomomi Matsui,"Department of Information Engineering, University of Tokyo Hongo, Bunkyo-ku, Tokyo 113-8656, Japan"
1703,894277,Toyoaki Nishida,
1653,482486,H. Ke,"Department of Biochemistry & Biophysics|University of North Carolina , Chapel Hill"
1653,517395,S. S. Hasnain,CCLRC Daresbury Laboratory
1653,730099,Y. D. Liu,Institute of Physics|Chinese Academy of Sciences
1653,1396338,H. F. Fan,Institute of Physics|Chinese Academy of Sciences
1653,1546130,Q. Hao,School of Applied Sciences|De Montfort University
1653,1608559,C. D. Zheng,Institute of Physics|Chinese Academy of Sciences
1653,1669935,I. Harvey,School of Applied Sciences|De Montfort University
1653,1978401,Y. X. Gu,Institute of Physics|Chinese Academy of Sciences
1654,622147,Michael Jackson,
1654,640262,Ken Jackson,
1654,802925,Raymond J. A. Buhr,Carleton University Canada Canada
1654,891756,Ashok K. Agrawala,University of Maryland USA USA
1654,1102904,Bernard Lang,
1654,1780984,Jonah Z. Lavi,Israel Aircraft Industries Israel Israel
1655,181748,Shinichi Arakawa,
1655,234650,Masayuki Murata,Osaka University
1655,234650,Masayuki Murata,
1655,935266,Ken-ichi Arai,
1655,1991315,Takahiro Hirayama,
1656,2014335,A. Weaver,
1657,232560,Osamu Hasegawa,Tokyo Institute of Technology
1657,232560,Osamu Hasegawa,
1657,1859186,Shen Furao,
1658,942064,Martyn C. Davies,
1658,1050046,K. M. Shakesheff,
1658,1722374,Clive J. Roberts,
1658,1949478,Jianxin Zhang,
1658,2222552,Saul J. B. Tendler,
1659,694879,Bo Yang,"College of Computer Science and Technology, Jilin University, Changchun 130012, China"
1659,728210,Jie Liu,"College of Computer Science and Technology, Jilin University, Changchun 130012, China"
1659,1617536,Hui-Ling Chen,"College of Computer Science and Technology, Jilin University, Changchun 130012, China"
1659,2046872,Bo Yang,University of Southern California
1659,2271358,Da-You Liu,"College of Computer Science and Technology, Jilin University, Changchun 130012, China"
1660,420229,Christian Borgs,
1660,938321,Jeong Han Kim,
1660,1044914,Jennifer T. Chayes,
1660,1478262,Béla Bollobás,
1660,2044242,David B. Wilson,
1661,258702,J. Ulstrup,
1661,1974056,W. J. Albery,
1661,1974056,W. John Albery,Imperial College London
1662,161949,Gregory H. Chisholm,
1662,238427,Anthony S. Wojcik,
1662,244196,Brian T. Smith,
1663,930115,G. Tsudik,
1663,1376136,E. V. Herreweghen,
1664,1239470,Kieron Messer Josef Kittler,
1665,528480,Mark Bothwell,
1665,528480,Mark A. Bothwell,
1665,870038,Leslayann C. Schecterson,
1666,1334559,Jens Palsberg,
1666,1683642,Michael I. Schwartzbach,
1667,81807,Hiroyuki Hase,
1667,1139129,Non-members,
1667,1665246,Shogo Tokai,Graduate School of Engineering|University of Fukui
1667,1680392,Theekapun Charoenpong,Biomedical Engineering Pro - gramme|Faculty of Engineering|Srinakharinwiroj University
1668,306429,P. Parkinson,"Science and Technology Center, University of Texas, Austin, Texas 78712"
1668,953698,B. Gong,"Science and Technology Center, University of Texas, Austin, Texas 78712"
1668,1721303,J. G. Ekerdt,"Science and Technology Center, University of Texas, Austin, Texas 78712"
1668,1808798,J. M. White,"Science and Technology Center, University of Texas, Austin, Texas 78712"
1668,1930410,S. K. Jo,"Department of Chemistry, Kyung Won University, Sung-Nam, Kyung-Ki 461-701, South Korea"
1668,2019466,J. H. Kang,"Department of Chemistry, Kyung Won University, Sung-Nam, Kyung-Ki 461-701, South Korea"
1668,2111994,D. E. Brown,"Science and Technology Center, University of Texas, Austin, Texas 78712"
1669,261439,Frank Puppe,
1669,827981,Franziska Klügl,
1669,952593,Stefan K. Bamberger,
1669,2063139,Ute Gappa,
1670,434099,J. L. Castro,
1670,1818951,E. Trillas,
1671,565911,J. P. Lewis,Victoria University of Wellington
1671,731944,Ken Anjyo,OLM Digital/JST CREST
1671,2099025,Hideki Todo,OLM Digital/JST CREST
1672,29980,Dario DiFrancesco,
1672,270084,Halina Dobrzynski,
1672,424835,Rudolf Billeter,
1672,492077,Peter Molenaar,
1672,582146,James O. Tellez,
1672,669905,Mark R. Boyett,
1672,700857,Robert H. Anderson,
1672,729703,Renato Longhi,
1672,749532,Hanny Musa,
1672,945137,Vinod Sharma,Indian Institute of Science Bangalore
1672,948543,Mirko Baruscotti,
1672,1232434,Shin Inada,
1672,1414997,Ian D. Greener,
1672,1791582,Daniel C. Sigg,
1672,1839964,Vinod Sharma,
1672,2250089,Natalie J. Chandler,
1673,636692,A. Torralba,
1673,1221769,P. Sinha,
1674,139954,D. P. Duncan,"Department of Physics, The University of Texas at Austin, Austin, Texas 78712"
1674,894701,F. H. Tuley,"Department of Physics, The University of Texas at Austin, Austin, Texas 78712"
1674,986937,D. A. Kohl,"Department of Chemistry, The University of Texas at Austin, Austin, Texas 78712"
1674,1087826,M. Fink,"Department of Physics, The University of Texas at Austin, Austin, Texas 78712"
1675,1015432,JL Gajewski,
1675,1015432,J L Gajewski,"Department of Medicine, Temple University, Temple University Hospital"
1703,1102288,Makoto Nagao,
1675,1717199,P Robinson,"Department of Medicine, Temple University, Temple University Hospital"
1675,2169218,Peter Robinson,University of Cambridge
1676,878806,Alan Kwentus,Integrated Circuits and Systems Laboratory|University of California Los Angeles
1676,1161181,Kei-yong Khoo,Integrated Circuits and Systems Laboratory|University of California Los Angeles
1676,1920778,Alan N. Willson Jr.,Integrated Circuits and Systems Laboratory|University of California Los Angeles
1677,1461311,C. Damm,
1677,1595292,P. Eugster,
1677,1994565,R. Guerraoui,
1678,1344836,Mark R. Sands,
1678,1951496,Ralph L. McNutt Jr.,
1679,671269,E Freede,
1679,1102653,A Kaufman,
1679,1787642,T Palley,
1680,360836,Ben Jann,University of Bern
1681,40270,Inhee Choi,U.C. Berkeley
1681,759819,Kyoung Tai No,"Institute of Life Science and Biotechnology, Yonsei University, Seoul 120-749, Republic of Korea"
1681,949700,Nam Sook Kang,"Korea Research Institute of Chemical Technology, Yuseong-Gu, Daejeon 305-600, Republic of Korea"
1681,1227749,Seung-Eun Yoo,"Korea Research Institute of Chemical Technology, Yuseong-Gu, Daejeon 305-600, Republic of Korea"
1681,2061604,Inhee Choi,"Institute of Life Science and Biotechnology, Yonsei University, Seoul 120-749, Republic of Korea"
1681,2104810,Sun Young Kim,"Bioinformatics and Molecular Design Research Center, Seoul 120-749, Republic of Korea"
1681,2153747,Myung Ae Bae,"Korea Research Institute of Chemical Technology, Yuseong-Gu, Daejeon 305-600, Republic of Korea"
1681,2176248,Hanjo Kim,"Bioinformatics and Molecular Design Research Center, Seoul 120-749, Republic of Korea"
1681,2241288,Jihoon Jung,"Department of Biotechnology, College of Engineering, Yonsei University, Seoul 120-749, Republic of Korea"
1682,1025044,Mario Gerla,
1682,1411385,Rajive Bagrodia,
1682,1535743,Taek Jin Kwon,
1682,1796626,Guangyu Pei,
1682,1830004,Xiaoyan Hong,
1682,2132660,Polly Estabrook,
1683,252215,Ernst-Rudiger Olderog,University of Oldenburg
1683,500822,Erkki Sutinen,
1683,614547,Tommi Teräsvirta,
1683,765431,Erkki Rautama,
1683,1873702,Jorma Tarhio,
1683,2130433,Janne Markkanen,
1684,3264,John L. Hopper,
1684,771922,Mark A. Jenkins,
1684,1309813,Graham G. Giles,
1684,1600050,John B. Carlin,
1685,644512,Henk Corporaal,Delft University of Technology|Dept . of EE
1685,2161037,Jan Hoogerbrugge,Delft University of Technology|Department of Electrical Engineering
1686,2220971,Orazio P. Attanasio,
1687,649010,Natacha M. Lourette,"Fundamental and Computational Sciences Division, Pacific Northwest National Laboratory, Richland, Washington USA"
1687,1300861,Richard D. Smith,"Fundamental and Computational Sciences Division, Pacific Northwest National Laboratory, Richland, Washington USA"
1687,1370410,Ljiljana Paša-Tolić,
1687,1419806,Errol W. Robinson,
1687,1746773,Thomas C. Squier,"Fundamental and Computational Sciences Division, Pacific Northwest National Laboratory, Richland, Washington USA"
1687,1824414,Heather S. Smallwood,"Fundamental and Computational Sciences Division, Pacific Northwest National Laboratory, Richland, Washington USA"
1687,2162324,Si Wu,
1688,202141,Jos C. M. Baeten,"Technische Universiteit Eindhoven, P.O. Box 513, 5600 MB Eindhoven, The Netherlands"
1688,1217870,Pedro Ruben D'Argenio,
1688,1217870,Pedro R. D'argenio,"FaMAF, Universidad Nacional de Cordoba, Ciudad Universitaria, 5000 Cordoba, Argentina"
1689,319114,Y.-S. Wang,
1689,1470897,G.-L. Yu,
1690,1106366,Georgina Hickey,"Department of Social Sciences, History University of Michigan-Dearborn"
1691,129458,Calton Pu,
1691,1273318,Roger S. Barga,
1692,829971,Carlo La Vecchia,
1692,843087,Antonio Russo,
1692,857880,Eva Negri,
1692,905942,Fabio Falcini,
1692,915102,Claudia Braga,
1692,1266101,Ettore Conti,
1692,1624000,Silvia Franceschi,
1692,1833217,Attilio Giacosa,
1692,1847553,Adriano Decarli,
1692,1999992,Marizio Montella,
1693,966212,Deborah I. Fels,Ryerson University Centre for Learning Technologies Canada
1693,1917883,Charles Silverman,Ryerson University Centre for Learning Technologies Canada
1694,498808,Simon J. Teat,
1694,1008910,James E. Redman,
1694,1063460,Jeremy K. M. Sanders,
1694,1182203,Neil Feeder,
1695,660911,Lorenzo Donatiello,IBM Thomas J. Watson Research Center
1695,796904,Balakrishna R. Iyer,IBM Thomas J. Watson Research Center
1696,1368428,Kwangjo Kim,"Information and Communications University 58-4, Hwaam-dong, Yusong-gu 305-732 Daejeon Korea"
1696,2222165,Byoungcheon Lee,"Joongbu University San 2-25, Majon-Ri, Chuboo-Meon, Kumsan-Gun 312-702 Chungnam Korea"
1697,301832,Olivier Lebeltel,
1697,575658,Kamel Mekhnacha,
1697,634406,Pierre Bessière,
1697,989760,Eric Dedieu,
1697,2135846,Emmanuel Mazer,
1698,1328450,Richard A. Davis,
1699,169216,Jen-Hao Hsiao,IBM T. J. Watson Research Center
1699,263663,Lei Ding,IBM T. J. Watson Research Center
1699,599382,Quanfu Fan,IBM T. J. Watson Research Center
1699,896508,Sharath Pankanti,IBM T. J. Watson Research Center
1700,35610,Robert Stalnaker,
1701,369842,G. S. Boulton,
1702,715537,Geert M. van Kempen,
1702,1434469,Lucas J. van Vliet,
1703,1569618,Jun-ichi Tsujii,
1704,289553,J. Yang,Wuhan University of Hydraulic and Electric Engineering
1704,1260370,J. Zhang,Yangtze River Scientific Research Institute
1704,1532595,J. J. Jiao,Department of Earth Sciences|University of Hong Kong
1705,1150830,Eva Balsa-Canto,Dept . of Chem . Eng .
1705,1642356,Julio R. Banga,Dept . of Chem . Eng .
1705,1941372,Antonio A. Alonso,Dept . of Chem . Eng .
1706,2192399,Yves ZENOU,"Center for Operations Research and Econometrics (CORE), Université catholique de Louvain (UCL), Louvain la Neuve, Belgium"
1706,2201603,Xavier WAUTHY,"FNRS and IRES, Université catholique de Louvain, Louvain-la-Neuve, Belgium"
1707,1252295,M. Battaglia,
1707,1577328,P. J. Sands,
1707,1577328,Peter J. Sands,""
1708,874511,V. Anne Smith,
1708,916420,Tom V. Smulders,
1708,1323313,Erich D. Jarvis,
1708,1755703,Alexander J. Hartemink,
1708,1913619,Jing Yu,
1709,741961,John A. Cherry,"Department of Earth Sciences, University of Waterloo, Waterloo, Ontario, Canada"
1709,1451863,Eugene Agyei,
1709,1488425,Kirk Hatfield,
1709,1626353,Michael D. Annable,
1709,1799402,P. S. C. Rao,"School of Civil Engineering, Purdue University, West Lafayette, Indiana, USA"
1709,2019533,Beth L. Parker,"Department of Earth Sciences, University of Waterloo, Waterloo, Ontario, Canada"
1709,2072229,Harald Klammler,
1710,1255325,Ana M. Santos,
1710,1342154,Carlos C. Romão,
1710,1685655,Fritz E. Kühn,
1710,1722576,A. Miguel P. Santos,Instituto Português do Mar e da Atmosfera (IPMA) - Portuguese Oceanic and Atmospheric Institute
1711,547011,Emile Durkheim,
1711,2228294,J. Simons,Centre for Population Studies London School of Hygiene and Tropical Medicine 99 Gower Street WC1E 6AZ London UK
1712,552006,Zs. Kalm'ar,
1712,1772180,Cs. Szepesv'ari,
1713,778259,Jean Lieber,
1713,1995121,Amedeo Napoli,
1713,2176530,Arnaud Simon,
1714,204611,Daniel R. Gossett,
1714,621771,Dino Di Carlo,
1714,639697,Wonhee Lee,
1714,776319,Soojung Claire Hur,California NanoSystems Institute Los Angeles CA 90095 USA
1714,1144335,Albert J. Mach,
1714,1300376,Hamed Amini,
1714,1623321,Henry Tat Kwong Tse,
1714,1937619,Westbrook M. Weaver,
1715,1405114,Behzad Moshiri,
1715,1485411,Ali Khaki Sedigh,
1715,1594067,Jalal Habibi,
1716,200724,Maria-Pia VICTORIA-FESER,University of Geneva
1716,1268945,Philippe HUBER,University of Geneva
1716,1433661,Olivier SCAILLET,University of Geneva
1717,44894,Jaesun Noh,
1717,388269,Alex Kane,
1717,1368671,Robert F. Engle,
1718,328790,Anthony R. Dick,"School of Computer Science, The University of Adelaide, Adelaide, SA 5005, Australia"
1718,387625,Chunhua Shen,"School of Computer Science, The University of Adelaide, Adelaide, SA 5005, Australia"
1718,1085475,Anton Van Den Hengel,"School of Computer Science, The University of Adelaide, Adelaide, SA 5005, Australia"
1718,2269446,Michael J. Brooks,"School of Computer Science, The University of Adelaide, Adelaide, SA 5005, Australia"
1719,122575,Christoph Kreitz,
1720,172458,Urs Welz-Biermann,
1720,323828,Heike Simone Schroder,WU Vienna University of Economics and Business
1720,358853,Peter Behrend,
1720,416676,Jorg Thöming,
1720,431624,Juliane Filser,
1720,879784,Reinhold Störmann,
1720,933730,Maike Schaefer,
1720,1212707,Stefan Stolte,
1720,1218919,Annegret Stark,
1720,1219114,Bernd Jastorff,
1720,1386510,Bernd Ondruschka,
1720,1463290,Frauke Stock,
1720,1592350,Heike Schröder,
1720,1617497,Kerstin Mölter,
1720,1757136,Piotr Stepnowski,
1720,1982051,Ulrike Bottin-Weber,
1720,2123614,Anna Heimers,
1720,2153863,Susanne Ziegert,
1720,2169451,Johannes Ranke,
1721,284634,Theo M. Luider,
1721,442881,M. de Maat,
1721,452242,Régine P. M. Steegers-Theunissen,
1721,682617,Coşkun Güzel,
1721,1167501,Pieter Derkx,
1721,1249023,Christianne J. M. de Groot,
1721,1406558,Eric A. P. Steegers,
1721,2044234,Eva-Maria Roes,
1721,2226532,Ron M. A. Heeren,
1722,28873,ADRIANA RAMOS,
1722,390369,CYNTHIA T. GARCIA COLL,
1722,399886,ERNY KILIS,
1722,1014057,WILLIAM OH,
1722,2027932,RONALD SEIFER,
1722,2213692,ELAINE C. MEYER,
1723,754059,Ralph W. deVere White,"Department of Urology, University of California, Davis School of Medicine, Sacramento, California"
1723,1223552,Mark H. Katz,"Urologic Oncology, University of Chicago Medical Center, Chicago, Illinois"
1723,2215341,Gary D. Steinberg,"Urologic Oncology, University of Chicago Medical Center, Chicago, Illinois"
1724,564112,L. E. Barker,
1724,906215,S. Y. Chu,
1724,1670656,P. J. Smith,
1725,246475,W. J. Kozlovsky,
1725,1078420,C. D. Nabors,
1725,1335327,R. L. Byer,
1725,2051720,R. C. Eckardt,
1726,274833,Y. Ogawa,
1726,500187,T. Suganami,
1726,1066256,N. Satoh,
1726,1382973,T. Tagami,
1726,1426213,H. Kuzuya,
1726,1498491,M. Naruse,
1726,1568693,T. Usui,
1726,2154993,K. Yamada,
1726,2214446,A. Shimatsu,
1727,227030,E. L. Wright,
1727,535893,P. R. M. Eisenhardt,
1727,745927,I. McLean,
1727,2085733,E. E. Becklin,
1727,2280594,T. Chester,
1728,1414588,Waleed E. Farag,
1728,1827298,Hussein M. Abdel-wahab,
1729,1052264,Donald H. Kraft,
1730,200464,Jeremy R. Knowles,
1730,1974056,W. John Albery,Imperial College London
1730,1974056,W. J. Albery,
1731,12108,J C de Rose,
1731,746372,W J McIlvane,
1731,839930,V C Galpin,
1731,1892556,L T Stoddard,
1731,2117256,W V Dube,
1732,147037,J.-L. Martinot,
1732,478630,E. Artiges,
1732,650837,C. Pallier,
1732,650837,Christophe Pallier,Centre National de la Recherche Scientifique
1732,762487,J. Andoh,
1732,857360,D. Riviere,
1732,927715,J.-F. Mangin,
1732,1583910,M.-L. Paillere-Martinot,
1733,1229729,W. J. Bock,
1733,1953264,A. W. Domanski,
1733,1953613,M. Beaulieu,
1734,157047,Heli Hirvo,
1734,779652,Mika Kirveennummi,
1734,1352586,Inger Eriksson,
1735,1081844,N. M. Ghoniem,
1735,1234019,R. C. Martin,
1736,2051541,LD Walensky,"Department of Pediatric Oncology, Dana-Farber Cancer Institute"
1736,2051541,L D Walensky,
1737,364169,J. G. Fujimoto,
1737,536321,J. K. Ranka,
1737,628077,X. D. Li,
1737,1033825,C. Chudoba,
1737,1067639,T. H. Ko,
1737,1260074,R. S. Windeler,
1737,2096826,R. K. Ghanta,
1737,2125250,I. Hartl,
1738,633801,R. RODRIGUEZ,
1738,634339,G. S. GROVER,
1738,1197225,Steven P. Brown,McMaster University
1738,1286544,S. A. BROWN,
1738,1298143,S. MEYER,
1738,2012857,R. J. ZIELINSKI,
1738,2125651,S. GIGUÈRE,
1739,227349,Kenji Mase,
1739,1209060,Tomoji Toriyama,
1739,1834027,Norman Lin,
1739,2221146,Yasuyuki Sumi,
1739,2221146,Yasuyuki Sumi,Future University-Hakodate
1740,1330398,C Coquelet,
1740,1797382,A Baba-Ahmed,
1740,1942560,D Richon,
1740,1953020,A Valtz,
1741,211976,Martin Sonntag,
1742,209613,Elias M. Stein,
1742,1252118,Stephen Wainger,
1743,472496,Joseph Y. Kuo,
1743,1055141,Derek S. Morris,
1744,502051,P. Nijkamp,
1744,572985,G. Pepping,
1744,2031595,A. Reggiani,
1745,157664,Pieter J. H. van Beukering,Vrije Universiteit Amsterdam
1745,293616,Jeroen C.J.M. van den Bergh,Vrije Universiteit Amsterdam
1745,735692,Marco A. Janssen,Vrije Universiteit Amsterdam
1745,1474448,Harmen Verbruggen,Vrije Universiteit Amsterdam
1746,205917,Serguei A. Mokhov,Concordia University
1746,205917,Serguei A. Mokhov,
1746,348703,Mourad Debbabi,
1746,762084,Emil Vassev,
1746,1226591,Joey Paquet,
1747,944212,J. Tavares,Telecommunications Institute|University of Aveiro|University Campus
1747,1079726,M. Rostami,Telecommunications Institute|University of Aveiro|University Campus
1747,1131230,A. Navarro,Telecommunications Institute|University of Aveiro|University Campus
1748,556833,Torsten Schaub,
1748,2163671,James P. Delgrande,
1749,767386,Wolfgang Härdle,Center of Applied Statistics and Economics|School of Business and Economics|Humboldt-Universität zu Berlin
1749,875201,Bernd Rönz,Center of Applied Statistics and Economics|School of Business and Economics|Humboldt-Universität zu Berlin
1749,1638825,Gökhan Aydinli,Center of Applied Statistics and Economics|School of Business and Economics|Humboldt-Universität zu Berlin
1750,643811,Kay Romer,Department of Computer Science
1750,1910800,Friedemann Mattern,Department of Computer Science
1750,2128485,Jurg Senn,Department of Computer Science
1750,2293747,Thomas Dubendorfer,Department of Computer Science
1751,105520,Peter Nijkamp,
1751,488472,Andrea De Montis,
1751,958985,Giancarlo Deplano,
1752,1083207,Victor Yau,
1753,245099,Brian A. Barsky,
1753,1277042,Kenneth P. Fishkin,
1754,642894,Michael D. Noseworthy,
1754,1567730,W. F. Skip Poehlman,
1754,1590605,Markad V. Kamath,
1754,1626977,Jie Wu,
1755,353945,K. Jørgensen,
1755,575559,V. Marcos,
1755,634652,A. Falcicchio,
1755,712548,K. Jensen,
1755,1211353,H. Jiang,
1755,1994949,P. Elsner,
1756,205863,Paul W. Oman,
1756,571205,Wendell D. Jones,
1756,667579,Norman F. Schneidewind,
1756,1112372,Taghi M. Khoshgoftaar,
1756,2215330,George E. Stark,
1757,305188,T. Aksoy,
1757,643402,M. Toparli,
1757,834853,N. Gokay,
1776,1103039,M. J. S. Dyer,
1758,1122272,Johann A. Makowsky,"Department of Computer Science, Technion — Israel Institute of Technology, Haifa, Israel"
1758,2207442,Y. B. Pnueli,"Institut fur Informatik, Freie Universität Berlin, Berlin, Germany"
1759,431293,K. Hill,
1759,1162977,A. M. Hurtado,
1760,163407,A. V. Maidens,
1760,331595,J. P. A. Fairclough,
1760,331595,J. Patrick A. Fairclough,
1760,533004,I. P. Dolbnya,
1760,547297,W. Bras,
1760,973961,P. D. Olmsted,
1760,1194528,A. J. Ryan,
1760,1351909,E. L. Heeley,
1760,1647729,N. J. Terrill,
1761,3649,Harith Alani,Electronics & Computer Science|University of Southampton
